,restaurant,item,price,ms_item,matched_2021,new_item_2022,menu_item_id,food_category,item_description,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium,notes,calories_text,total_fat_text,saturated_fat_text,trans_fat_text,cholesterol_text,sodium_text,carbohydrates_text,dietary_fiber_text,sugar_text,protein_text,bestseller
1194,subway,Sweet Onion Chicken Teriyaki,5.29,"6"" Sweet Onion Chicken Teriyaki",1,0,435,Sandwiches,"6"" Sweet Onion Chicken Teriyaki, 6"" Build Your Own Sandwiches, Sandwiches",262.0,,g,,340,4.0,1.0,0.0,50.0,790,54.0,4.0,22.0,24.0,,,,,,,,,,,,,0
1197,subway,Veggie Delite,4.99,"6"" Veggie Delite",1,0,833,Sandwiches,"6"" Veggie Delite, 6"" Build Your Own Sandwiches, Sandwiches",162.0,,g,,200,2.0,0.0,0.0,0.0,320,39.0,4.0,5.0,8.0,,,,,,,,,,,,,0
1198,subway,Veggie Delite,3.49,"6"" Veggie Delite",1,0,833,Sandwiches,"6"" Veggie Delite, 6"" Build Your Own Sandwiches, Sandwiches",162.0,,g,,200,2.0,0.0,0.0,0.0,320,39.0,4.0,5.0,8.0,,,,,,,,,,,,,0
1199,subway,Black Forest Ham,4.99,Black Forest Ham,0,1,954564,Toppings & Ingredients,"Black Forest Ham, Individual Proteins, Amount on 6"" Sub/Salad",57.0,,g,,70,2.0,1.0,0.0,30.0,490,2.0,0.0,1.0,10.0,,,,,,,,,,,,,0
1200,subway,Roast Beef,4.99,Roast Beef,0,1,954578,Toppings & Ingredients,"Roast Beef, Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,90,3.0,1.0,0.0,40.0,420,2.0,0.0,2.0,14.0,,,,,,,,,,,,,0
1202,subway,Veggie Delite,4.99,"6"" Veggie Delite",1,0,833,Sandwiches,"6"" Veggie Delite, 6"" Build Your Own Sandwiches, Sandwiches",162.0,,g,,200,2.0,0.0,0.0,0.0,320,39.0,4.0,5.0,8.0,,,,,,,,,,,,,0
1203,subway,Chicken Caesar,6.49,"6"" Grilled Chicken",0,1,954385,Sandwiches,"6"" Grilled Chicken, 6"" Limited Time Offer/Regional Subs, Sandwiches",233.0,,g,,280,4.0,1.0,0.0,50.0,530,40.0,4.0,6.0,24.0,,,,,,,,,,,,,0
1204,subway,Pizza Sub,7.48,"6"" Pizza Sub",0,1,954388,Sandwiches,"6"" Pizza Sub, 6"" Limited Time Offer/Regional Subs, Sandwiches",165.0,,g,,420,23.0,10.0,1.0,60.0,1480,41.0,2.0,5.0,18.0,,,,,,,,,,,,,0
1205,subway,Rotisserie-Style Chicken,7.78,Rotisserie-Style Chicken,0,1,954579,Toppings & Ingredients,"Rotisserie-Style Chicken, Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,90,4.0,1.0,0.0,50.0,400,0.0,0.0,0.0,15.0,,,,,,,,,,,,,0
1206,subway,Rotisserie-Style Chicken & Bacon,8.78,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken)",1,0,950166,Sandwiches,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken), 6"" Build Your Own Sandwiches, Sandwiches",256.0,,g,,530,29.0,11.0,0.0,105.0,1200,39.0,2.0,5.0,34.0,,,,,,,,,,,,,0
1207,subway,B.L.T.,7.78,B.L.T. Salad,0,1,954443,Salads,"B.L.T. Salad, Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers and Olives, W/o Dressing, Make any Sandwich into a Salad Limited Time Offer/Regional",317.0,,g,,210,14.0,5.0,0.0,35.0,420,11.0,4.0,6.0,13.0,,,,,,,,,,,,,0
1208,subway,Turkey & Bacon Guacamole,9.28,"6"" Bacon, Egg & Cheese",0,1,954483,Sandwiches,"6"" Bacon, Egg & Cheese, Artisan Italian, American Cheese, Breakfast & Pizza & Sliders",176.0,,g,,460,26.0,8.0,0.0,270.0,960,37.0,0.0,3.0,24.0,,,,,,,,,,,,,0
1209,subway,Black Forest Ham,7.78,Black Forest Ham,0,1,954564,Toppings & Ingredients,"Black Forest Ham, Individual Proteins, Amount on 6"" Sub/Salad",57.0,,g,,70,2.0,1.0,0.0,30.0,490,2.0,0.0,1.0,10.0,,,,,,,,,,,,,0
1210,subway,Chicken & Bacon Ranch,8.78,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken)",1,0,950166,Sandwiches,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken), 6"" Build Your Own Sandwiches, Sandwiches",256.0,,g,,530,29.0,11.0,0.0,105.0,1200,39.0,2.0,5.0,34.0,,,,,,,,,,,,,0
1213,subway,Meatball Marinara,6.48,"6"" Meatball Marinara",1,0,758,Sandwiches,"6"" Meatball Marinara, 6"" Build Your Own Sandwiches, Sandwiches",205.0,,g,,410,18.0,7.0,1.0,40.0,1080,48.0,4.0,7.0,20.0,,,,,,,,,,,,,0
1214,subway,Roast Beef,8.78,Roast Beef,0,1,954578,Toppings & Ingredients,"Roast Beef, Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,90,3.0,1.0,0.0,40.0,420,2.0,0.0,2.0,14.0,,,,,,,,,,,,,0
1215,subway,Spicy Italian,7.78,"6"" Spicy Italian",1,0,581,Sandwiches,"6"" Spicy Italian, 6"" Build Your Own Sandwiches, Sandwiches",208.0,,g,,430,24.0,9.0,0.0,60.0,1280,39.0,2.0,4.0,19.0,,,,,,,,,,,,,0
1216,subway,"Steak & Cheese
",8.78,Steak & Cheese Salad,1,0,23838,Salads,"Steak & Cheese Salad, Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers and Olives, w/o Dressing unless Noted, Salads",370.0,,g,,210,9.0,4.0,0.0,65.0,740,12.0,4.0,6.0,22.0,,,,,,,,,,,,,0
1217,subway,Subway Club,8.78,#11 Subway Club,1,0,706,Sandwiches,"#11 Subway Club, 6"" Subway Series Sandwiches, Sandwiches",254.0,,g,,460,20.0,5.0,0.0,65.0,1200,41.0,4.0,7.0,29.0,,,,,,,,,,,,,0
1218,subway,Subway Melt,8.78,#11 Subway Club,1,0,706,Sandwiches,"#11 Subway Club, 6"" Subway Series Sandwiches, Sandwiches",254.0,,g,,460,20.0,5.0,0.0,65.0,1200,41.0,4.0,7.0,29.0,,,,,,,,,,,,,0
1219,subway,Sweet Onion Chicken Teriyaki,7.78,"6"" Sweet Onion Chicken Teriyaki",1,0,435,Sandwiches,"6"" Sweet Onion Chicken Teriyaki, 6"" Build Your Own Sandwiches, Sandwiches",262.0,,g,,340,4.0,1.0,0.0,50.0,790,54.0,4.0,22.0,24.0,,,,,,,,,,,,,0
1222,subway,Veggie Delite,5.98,"6"" Veggie Delite",1,0,833,Sandwiches,"6"" Veggie Delite, 6"" Build Your Own Sandwiches, Sandwiches",162.0,,g,,200,2.0,0.0,0.0,0.0,320,39.0,4.0,5.0,8.0,,,,,,,,,,,,,0
1223,subway,Ham and Jack,1.89,"6"" Oven Roasted Turkey and Ham",0,1,954387,Sandwiches,"6"" Oven Roasted Turkey and Ham, 6"" Limited Time Offer/Regional Subs, Sandwiches",219.0,,g,,270,4.0,1.0,0.0,25.0,800,40.0,4.0,6.0,19.0,,,,,,,,,,,,,0
1224,subway,Italian Spice,1.89,Italian Spice (includes American Cheese and MVP Parmesan Vinaigrette),0,1,954504,Burgers,"Italian Spice (includes American Cheese and MVP Parmesan Vinaigrette), Sliders",69.0,,g,,230,15.0,5.0,0.0,30.0,720,19.0,0.0,1.0,9.0,,,,,,,,,,,,,0
1225,subway,Little Cheesesteak,2.39,Little Cheesesteak (includes American Cheese and Baja Chipotle Sauce),0,1,954505,Burgers,"Little Cheesesteak (includes American Cheese and Baja Chipotle Sauce), Sliders",68.0,,g,,160,7.0,3.0,0.0,20.0,430,19.0,,2.0,8.0,,,,,,,,,,,,,0
1227,subway,Apple Sauce,1.49,Peppercorn Ranch Sauce,0,1,954533,Toppings & Ingredients,"Peppercorn Ranch Sauce, Sandwich Condiments and Toppings",14.0,,g,,80,8.0,2.0,0.0,5.0,100,1.0,0.0,1.0,0.0,,,,,,,,,,,,,0
1228,subway,Chocolate Chip Cookie,0.59,Chocolate Chip Cookie,0,1,954585,Desserts,"Chocolate Chip Cookie, Desserts & Sides",45.0,,g,,210,10.0,5.0,0.0,10.0,120,30.0,,18.0,2.0,,,,,,,,,,,,,0
1229,subway,Oatmeal Raisin Cookie,0.59,Oatmeal Raisin Cookie,0,1,954586,Desserts,"Oatmeal Raisin Cookie, Desserts & Sides",45.0,,g,,200,8.0,4.0,0.0,15.0,110,30.0,1.0,16.0,3.0,,,,,,,,,,,,,0
1230,subway,Double Chocolate Cookie,0.59,Chocolate Chip Cookie,0,1,954585,Desserts,"Chocolate Chip Cookie, Desserts & Sides",45.0,,g,,210,10.0,5.0,0.0,10.0,120,30.0,,18.0,2.0,,,,,,,,,,,,,0
1231,subway,White Chip Macadamia Nut Cookie,0.59,White Chip Macadamia Nut Cookie,0,1,954588,Desserts,"White Chip Macadamia Nut Cookie, Desserts & Sides",45.0,,g,,210,10.0,5.0,0.0,15.0,125,28.0,,17.0,2.0,,,,,,,,,,,,,0
1232,subway,Dark Chocolate Cherry Cookie,0.59,Chocolate Chip Cookie,0,1,954585,Desserts,"Chocolate Chip Cookie, Desserts & Sides",45.0,,g,,210,10.0,5.0,0.0,10.0,120,30.0,,18.0,2.0,,,,,,,,,,,,,0
1233,subway,Honest Kids,1.19,"Veggie Delite, Kids",0,1,954424,Sandwiches,"Veggie Delite, Kids, Mini Multigrain Bread, Fresh Vegetables, Kids' Mini Sub",108.0,,g,,140,2.0,0.0,0.0,0.0,210,26.0,3.0,3.0,5.0,,,,,,,,,,,,,0
1234,subway,Cheese Flatizza,3.50,Cheese Flatizza,0,1,954493,Pizza,Cheese Flatizza,150.0,,g,,410,17.0,9.0,0.0,40.0,760,45.0,2.0,4.0,18.0,,,,,,,,,,,,,0
1235,subway,Pepperoni Flatizza,3.50,Pepperoni Flatizza,0,1,954494,Pizza,Pepperoni Flatizza,162.0,,g,,470,22.0,11.0,1.0,55.0,960,45.0,2.0,4.0,21.0,,,,,,,,,,,,,0
1236,subway,Spicy Italian Flatizza,3.50,Spicy Italian Flatizza,0,1,954496,Pizza,Spicy Italian Flatizza,174.0,,g,,510,26.0,12.0,1.0,65.0,1130,46.0,2.0,4.0,23.0,,,,,,,,,,,,,0
1237,subway,Veggie Flatizza,3.50,Veggie Flatizza,0,1,954497,Pizza,Veggie Flatizza,225.0,,g,,430,17.0,9.0,0.0,40.0,770,49.0,3.0,6.0,19.0,,,,,,,,,,,,,0
1239,taco_bell,Volcano Taco,2.99,Crunchy Taco Supreme,1,0,2730,Sandwiches,"Crunchy Taco Supreme, Tacos",,,,,190,11.0,4.5,0.0,25.0,320,15.0,3.0,2.0,8.0,,,,,,,,,,,,,0
1240,taco_bell,Soft Taco,1.99,Soft Taco - Beef,1,0,2741,Sandwiches,"Soft Taco - Beef, Tacos",,,,,180,9.0,4.0,0.0,25.0,500,18.0,3.0,1.0,9.0,,,,,,,,,,,,,1
1241,taco_bell,Soft Taco Supreme,2.89,Soft Taco Supreme - Beef,1,0,2746,Sandwiches,"Soft Taco Supreme - Beef, Tacos",,,,,210,10.0,5.0,0.0,25.0,510,20.0,3.0,2.0,9.0,,,,,,,,,,,,,0
1242,taco_bell,Spicy Potato Soft Taco,1.69,Spicy Potato Soft Taco,1,0,102409,Sandwiches,"Spicy Potato Soft Taco, Veggie Cravings, New Cravings Value Menu",,,,,240,12.0,3.0,0.0,10.0,480,28.0,2.0,1.0,5.0,,,,,,,,,,,,,0
1243,taco_bell,Crunchy Taco,1.89,Crunchy Taco,1,0,2728,Sandwiches,"Crunchy Taco, Tacos, Specialties",,,,,170,10.0,3.5,0.0,25.0,300,13.0,3.0,,8.0,,,,,,,,,,,,,1
1244,taco_bell,Crunchy Taco Supreme,2.89,Crunchy Taco Supreme,1,0,2730,Sandwiches,"Crunchy Taco Supreme, Tacos",,,,,190,11.0,4.5,0.0,25.0,320,15.0,3.0,2.0,8.0,,,,,,,,,,,,,0
1245,taco_bell,Nacho Cheese Doritos Locos Tacos,3.19,Nacho Cheese Doritos Locos Taco,1,0,64359,Sandwiches,"Nacho Cheese Doritos Locos Taco, Tacos, Specialties",,,,,170,9.0,3.5,0.0,25.0,350,13.0,3.0,,8.0,,,,,,,,,,,,,0
1246,taco_bell,Nacho Cheese Doritos Locos Tacos Supreme,3.89,Nacho Cheese Doritos Locos Taco Supreme,1,0,64352,Sandwiches,"Nacho Cheese Doritos Locos Taco Supreme, Tacos",,,,,190,11.0,4.5,0.0,25.0,360,15.0,3.0,2.0,8.0,,,,,,,,,,,,,0
1247,taco_bell,Chalupa Supreme,5.29,Chalupa Supreme - Beef,1,0,2754,Sandwiches,"Chalupa Supreme - Beef, Tacos",,,,,360,21.0,6.0,0.0,25.0,570,31.0,4.0,4.0,12.0,,,,,,,,,,,,,0
1248,taco_bell,Black Bean Chalupa Supreme,5.19,Black Bean Chalupa Supreme,0,1,954722,Sandwiches,"Black Bean Chalupa Supreme, Veggie Cravings",,,,,340,18.0,4.0,0.0,10.0,460,36.0,6.0,4.0,10.0,,,,,,,,,,,,,0
1249,taco_bell,Cheesy Gordita Crunch,5.69,Cheesy Gordita Crunch,1,0,24346,Sandwiches,"Cheesy Gordita Crunch, Tacos, Specialties",,,,,500,28.0,10.0,0.0,50.0,840,41.0,5.0,5.0,20.0,,,,,,,,,,,,,0
1250,taco_bell,Doritos Cheesy Gordita Crunch - Nacho Cheese,5.79,Cheesy Gordita Crunch,1,0,24346,Sandwiches,"Cheesy Gordita Crunch, Tacos, Specialties",,,,,500,28.0,10.0,0.0,50.0,840,41.0,5.0,5.0,20.0,,,,,,,,,,,,,0
1252,taco_bell,Beefy Crunch Burrito Combo,7.49,Beefy 5-Layer Burrito,1,0,24329,Sandwiches,"Beefy 5-Layer Burrito, Burritos",,,,,490,18.0,7.0,0.0,25.0,1260,65.0,8.0,5.0,18.0,,,,,,,,,,,,,0
1253,taco_bell,Cheesy Gordita Crunch Deluxe Box,9.99,Cheesy Gordita Crunch,1,0,24346,Sandwiches,"Cheesy Gordita Crunch, Tacos, Specialties",,,,,500,28.0,10.0,0.0,50.0,840,41.0,5.0,5.0,20.0,,,,,,,,,,,,,0
1254,taco_bell,Steak Grilled Cheese Burrito Combo,9.39,Burrito Supreme - Steak,1,0,2715,Sandwiches,"Burrito Supreme - Steak, Burritos",,,,,380,12.0,6.0,0.0,30.0,1160,50.0,7.0,5.0,19.0,,,,,,,,,,,,,0
1255,taco_bell,Mexican Pizza Combo,9.99,Mexican Pizza - Specialties,0,1,954717,Pizza,Mexican Pizza - Specialties,,,,,540,29.0,8.0,0.0,40.0,940,49.0,10.0,3.0,19.0,,,,,,,,,,,,,0
1256,taco_bell,Chicken Quesadilla Combo,10.49,Quesadilla - Chicken,1,0,2767,Entrees,"Quesadilla - Chicken, Quesadillas",,,,,520,26.0,13.0,0.0,75.0,1260,41.0,3.0,3.0,26.0,,,,,,,,,,,,,0
1257,taco_bell,Nachos BellGrande Combo,10.99,Nachos BellGrande - Beef,1,0,2004,Entrees,"Nachos BellGrande - Beef, Nachos, Specialties",,,,,730,38.0,6.0,0.0,25.0,1130,81.0,15.0,4.0,17.0,,,,,,,,,,,,,0
1258,taco_bell,2 Chicken Chalupas Supreme Combo,12.49,Burrito Supreme - Chicken,1,0,2714,Sandwiches,"Burrito Supreme - Chicken, Burritos",,,,,370,11.0,5.0,0.0,35.0,1150,49.0,7.0,4.0,19.0,,,,,,,,,,,,,0
1260,taco_bell,3 Crunchy Tacos Supreme Combo,10.69,Crunchy Taco Supreme,1,0,2730,Sandwiches,"Crunchy Taco Supreme, Tacos",,,,,190,11.0,4.5,0.0,25.0,320,15.0,3.0,2.0,8.0,,,,,,,,,,,,,0
1261,taco_bell,3 Doritos Locos Tacos Combo,10.49,Nacho Cheese Doritos Locos Taco,1,0,64359,Sandwiches,"Nacho Cheese Doritos Locos Taco, Tacos, Specialties",,,,,170,9.0,3.5,0.0,25.0,350,13.0,3.0,,8.0,,,,,,,,,,,,,0
1262,taco_bell,3 Doritos Locos Tacos Supreme Combo,11.99,Nacho Cheese Doritos Locos Taco Supreme,1,0,64352,Sandwiches,"Nacho Cheese Doritos Locos Taco Supreme, Tacos",,,,,190,11.0,4.5,0.0,25.0,360,15.0,3.0,2.0,8.0,,,,,,,,,,,,,0
1263,taco_bell,3 Soft Tacos Combo,8.29,Soft Taco Supreme - Beef,1,0,2746,Sandwiches,"Soft Taco Supreme - Beef, Tacos",,,,,210,10.0,5.0,0.0,25.0,510,20.0,3.0,2.0,9.0,,,,,,,,,,,,,0
1264,taco_bell,3 Soft Tacos Supreme Combo,10.69,Soft Taco Supreme - Beef,1,0,2746,Sandwiches,"Soft Taco Supreme - Beef, Tacos",,,,,210,10.0,5.0,0.0,25.0,510,20.0,3.0,2.0,9.0,,,,,,,,,,,,,0
1265,taco_bell,Burrito Supreme Combo,10.19,Burrito Supreme - Beef,1,0,2713,Sandwiches,"Burrito Supreme - Beef, Burritos",,,,,400,14.0,6.0,0.0,25.0,1130,51.0,8.0,4.0,16.0,,,,,,,,,,,,,0
1266,taco_bell,"Meal for 2
2 Crunchwrap Supremes
2 Bean Burritos
2 Soft Tacos
2 Chips and Nacho Cheese Sauces",12.50,Chips and Nacho Cheese Sauce,0,1,954600,Appetizers & Sides,"Chips and Nacho Cheese Sauce, Veggie Cravings",,,,,220,13.0,1.5,0.0,0.0,280,24.0,2.0,1.0,3.0,,,,,,,,,,,,,0
1267,taco_bell,"Meal for 4
2 Crunchwrap Supremes
2 Chicken Quesadillas
4 Soft Tacos
2 Chips and Nacho Cheese Sauces",20.83,Chips and Nacho Cheese Sauce,0,1,954600,Appetizers & Sides,"Chips and Nacho Cheese Sauce, Veggie Cravings",,,,,220,13.0,1.5,0.0,0.0,280,24.0,2.0,1.0,3.0,,,,,,,,,,,,,0
1270,taco_bell,Beefy Crunch Burrito Combo,7.49,Beefy 5-Layer Burrito,1,0,24329,Sandwiches,"Beefy 5-Layer Burrito, Burritos",,,,,490,18.0,7.0,0.0,25.0,1260,65.0,8.0,5.0,18.0,,,,,,,,,,,,,0
1271,taco_bell,Beefy Crunch Burrito,3.49,Beefy 5-Layer Burrito,1,0,24329,Sandwiches,"Beefy 5-Layer Burrito, Burritos",,,,,490,18.0,7.0,0.0,25.0,1260,65.0,8.0,5.0,18.0,,,,,,,,,,,,,0
1272,taco_bell,Cheesy Gordita Crunch Deluxe Box,9.99,Cheesy Gordita Crunch,1,0,24346,Sandwiches,"Cheesy Gordita Crunch, Tacos, Specialties",,,,,500,28.0,10.0,0.0,50.0,840,41.0,5.0,5.0,20.0,,,,,,,,,,,,,0
1273,taco_bell,Watermelon Berry Lemonade Freeze,3.79,Wild Cherry Freeze (16 oz),0,1,954712,Beverages,"Wild Cherry Freeze (16 oz), Drinks",16.0,,fl oz,,150,0.0,0.0,0.0,0.0,70,40.0,0.0,40.0,0.0,,,,,,,,,,,,,0
1274,taco_bell,Watermelon Berry Lemonade Freeze,3.99,Wild Cherry Freeze (16 oz),0,1,954712,Beverages,"Wild Cherry Freeze (16 oz), Drinks",16.0,,fl oz,,150,0.0,0.0,0.0,0.0,70,40.0,0.0,40.0,0.0,,,,,,,,,,,,,0
1275,taco_bell,Beefy Crunch Burrito,3.49,Beefy 5-Layer Burrito,1,0,24329,Sandwiches,"Beefy 5-Layer Burrito, Burritos",,,,,490,18.0,7.0,0.0,25.0,1260,65.0,8.0,5.0,18.0,,,,,,,,,,,,,0
1276,taco_bell,Double Beef Volcano Burrito,4.49,Burrito Supreme - Beef,1,0,2713,Sandwiches,"Burrito Supreme - Beef, Burritos",,,,,400,14.0,6.0,0.0,25.0,1130,51.0,8.0,4.0,16.0,,,,,,,,,,,,,0
1277,taco_bell,Grilled Cheese Burrito,4.89,Chipotle Ranch Grilled Chicken Burrito - Value Menu,0,1,954727,Sandwiches,"Chipotle Ranch Grilled Chicken Burrito - Value Menu, New Cravings Value Menu",,,,,510,29.0,7.0,0.0,45.0,950,47.0,4.0,3.0,17.0,,,,,,,,,,,,,0
1278,taco_bell,Steak Grilled Cheese Burrito,5.89,Burrito Supreme - Steak,1,0,2715,Sandwiches,"Burrito Supreme - Steak, Burritos",,,,,380,12.0,6.0,0.0,30.0,1160,50.0,7.0,5.0,19.0,,,,,,,,,,,,,0
1279,taco_bell,Chicken Grilled Cheese Burrito,5.69,Chipotle Ranch Grilled Chicken Burrito - Value Menu,0,1,954727,Sandwiches,"Chipotle Ranch Grilled Chicken Burrito - Value Menu, New Cravings Value Menu",,,,,510,29.0,7.0,0.0,45.0,950,47.0,4.0,3.0,17.0,,,,,,,,,,,,,0
1281,taco_bell,Bean Burrito,2.79,Bean Burrito (V),1,0,2707,Sandwiches,"Bean Burrito (V), Burritos, Veggie Cravings",,,,,350,9.0,4.0,0.0,5.0,1040,55.0,10.0,3.0,13.0,,,,,,,,,,,,,1
1282,taco_bell,Beefy 5-Layer Burrito,4.29,Beefy 5-Layer Burrito,1,0,24329,Sandwiches,"Beefy 5-Layer Burrito, Burritos",,,,,490,18.0,7.0,0.0,25.0,1260,65.0,8.0,5.0,18.0,,,,,,,,,,,,,0
1283,taco_bell,Burrito Supreme,5.89,Burrito Supreme - Beef,1,0,2713,Sandwiches,"Burrito Supreme - Beef, Burritos",,,,,400,14.0,6.0,0.0,25.0,1130,51.0,8.0,4.0,16.0,,,,,,,,,,,,,0
1284,taco_bell,Chipotle Ranch Grilled Chicken Burrito,2.99,Chipotle Ranch Grilled Chicken Burrito - Value Menu,0,1,954727,Sandwiches,"Chipotle Ranch Grilled Chicken Burrito - Value Menu, New Cravings Value Menu",,,,,510,29.0,7.0,0.0,45.0,950,47.0,4.0,3.0,17.0,,,,,,,,,,,,,0
1285,taco_bell,Beefy Melt Burrito,2.99,Beefy Melt Burrito - Value Menu,0,1,954719,Sandwiches,"Beefy Melt Burrito - Value Menu, New Cravings Value Menu",,,,,620,29.0,11.0,0.0,45.0,1190,70.0,6.0,4.0,20.0,,,,,,,,,,,,,0
1286,taco_bell,Cheesy Bean and Rice Burrito,1.89,Cheesy Bean & Rice Burrito - Value Menu,1,0,24345,Sandwiches,"Cheesy Bean & Rice Burrito - Value Menu, New Cravings Value Menu, Veggie Cravings",,,,,420,16.0,4.0,0.0,,920,55.0,7.0,3.0,9.0,,,,,,,,,,,,,0
1287,taco_bell,Fiesta Veggie Burrito,2.49,Fiesta Veggie Burrito - Value Menu,0,1,954730,Sandwiches,"Fiesta Veggie Burrito - Value Menu, New Cravings Value Menu",,,,,570,28.0,8.0,0.0,25.0,1030,65.0,8.0,4.0,14.0,,,,,,,,,,,,,0
1288,taco_bell,Mexican Pizza,4.99,Mexican Pizza - Specialties,0,1,954717,Pizza,Mexican Pizza - Specialties,,,,,540,29.0,8.0,0.0,40.0,940,49.0,10.0,3.0,19.0,,,,,,,,,,,,,0
1289,taco_bell,Veggie Mexican Pizza,5.19,Mexican Pizza - Veggie - Specialties,0,1,954718,Pizza,Mexican Pizza - Veggie - Specialties,,,,,470,25.0,6.0,0.0,20.0,690,46.0,8.0,3.0,14.0,,,,,,,,,,,,,0
1290,taco_bell,Crunchwrap Supreme,6.19,Crunchwrap Supreme - Specialties,1,0,2781,Sandwiches,Crunchwrap Supreme - Specialties,,,,,540,21.0,7.0,0.0,20.0,1210,73.0,6.0,6.0,15.0,,,,,,,,,,,,,1
1291,taco_bell,Black Bean Crunchwrap Supreme,5.49,Black Bean Crunchwrap Supreme - Specialties,1,0,943822,Sandwiches,"Black Bean Crunchwrap Supreme - Specialties, Veggie Cravings",,,,,520,18.0,5.0,0.0,5.0,1100,77.0,7.0,6.0,13.0,,,,,,,,,,,,,0
1292,taco_bell,Cheesy Roll Up,1.89,Cheesy Roll Up - Value Menu,1,0,4447,Sandwiches,"Cheesy Roll Up - Value Menu, New Cravings Value Menu, Specialties, Veggie Cravings",,,,,180,9.0,6.0,0.0,20.0,430,17.0,1.0,1.0,8.0,,,,,,,,,,,,,0
1293,taco_bell,Chicken Chipotle Melt,2.29,Chicken Chipotle Melt - Value Menu,1,0,950246,Sandwiches,"Chicken Chipotle Melt - Value Menu, New Cravings Value Menu",,,,,190,9.0,3.0,0.0,35.0,530,16.0,1.0,,12.0,,,,,,,,,,,,,0
1294,taco_bell,Cheesy Fiesta Potatoes,2.59,Cheesy Fiesta Potatoes - Specialties,1,0,1686,Fried Potatoes,"Cheesy Fiesta Potatoes - Specialties, Veggie Cravings, Sides & Sweets",,,,,240,13.0,2.0,0.0,,520,28.0,3.0,1.0,3.0,,,,,,,,,,,,,0
1295,taco_bell,Chips and Nacho Cheese Sauce,2.39,Chips and Nacho Cheese Sauce,0,1,954600,Appetizers & Sides,"Chips and Nacho Cheese Sauce, Veggie Cravings",,,,,220,13.0,1.5,0.0,0.0,280,24.0,2.0,1.0,3.0,,,,,,,,,,,,,0
1296,taco_bell,Black Beans,2.49,Black Beans (V),1,0,34610,Appetizers & Sides,"Black Beans (V), Sides & Sweetss, Veggie Cravings",,,,,50,1.5,0.0,0.0,0.0,140,7.0,3.0,,3.0,,,,,,,,,,,,,0
1297,taco_bell,Black Beans and Rice,2.19,Black Beans & Rice (V),1,0,64339,Appetizers & Sides,"Black Beans & Rice (V), Sides & Sweets, Veggie Cravings",,,,,160,4.5,0.0,0.0,0.0,370,25.0,4.0,,4.0,,,,,,,,,,,,,0
1298,taco_bell,Pintos N Cheese,2.49,Quesadilla - Cheese (V),1,0,178775,Entrees,"Quesadilla - Cheese (V), Quesadillas",,,,,470,24.0,13.0,0.0,50.0,1000,41.0,3.0,3.0,18.0,,,,,,,,,,,,,0
1299,taco_bell,Cinnamon Twists,1.79,Cinnamon Twists (V),1,0,3649,Baked Goods,"Cinnamon Twists (V), Sides & Sweets, Veggie Cravings, New Cravings Value Menu",,,,,170,6.0,0.5,0.0,0.0,115,27.0,,10.0,1.0,,,,,,,,,,,,,0
1300,taco_bell,Cinnabon Delights 2 Pack,2.19,Cinnabon Delights (2 Pack),0,1,954604,Baked Goods,"Cinnabon Delights (2 Pack), Veggie Cravings",,,,2 pack,160,9.0,2.0,0.0,5.0,80,17.0,0.0,10.0,2.0,,,,,,,,,,,,,0
1301,taco_bell,Cinnabon Delights 12 Pack,6.99,Cinnabon Delights (12 Pack - Serves 4),0,1,954602,Baked Goods,"Cinnabon Delights (12 Pack - Serves 4), Veggie Cravings",,,,12 pack,930,53.0,13.0,2.0,40.0,480,104.0,3.0,59.0,9.0,,,,,,,,,,,,,0
1302,taco_bell,Mild Sauce Packet,0.00,Mild Sauce Packet (V),1,0,24409,Toppings & Ingredients,"Mild Sauce Packet (V), Sides & Sweets",,,,,0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
1303,taco_bell,Hot Sauce Packet,0.00,Hot Sauce Packet (V),1,0,24408,Toppings & Ingredients,"Hot Sauce Packet (V), Sides & Sweets",,,,,0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
1304,taco_bell,Fire Sauce Packet,0.00,Fire Sauce Packet (V),1,0,24407,Toppings & Ingredients,"Fire Sauce Packet (V), Sides & Sweets",,,,,0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
1305,taco_bell,Diablo Sauce Packet,0.00,Diablo Sauce Packet (V),1,0,160389,Toppings & Ingredients,"Diablo Sauce Packet (V), Sides & Sweets",,,,,0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
